Customer_ID,Name,Age,Gender,City,Employment_Type,Monthly_Income,Loan_Amount,Interest_Rate,Tenure_Months,Credit_Score,Vehicle_Type,Down_Payment,EMI,Previous_Default,Loan_Status
C0129,Diya Maharaj,38.0,M,Bhopal,Self-employed,39148,286141,8.3,24,793.0,suv,78164,9384,no,No Default
C1242,Ritvik Sankaran,36.0,F,Surat,Salaried,32587,147634,9.7,12,650.0,BIKE,26085,11111,no,Default
C0512,Yakshit Dhingra,43.0,M,Thane,Salaried ,35720,153091,12.3,48,610.0,Bike,39999,2645,0,No Default
C2160,Farhan Kanda,,M,Nagpur,Self  Employed,111572,350538,14.1,24,701.0,BikE,80652,12830,N,Default
C1987,Vivaan Kala,21.0,F,Visakhapatnam,self employed,67800,420469,8.6,48,533.0,Car,70131,7926,0,Default
C2270,Khushi Wagle,18.0,M,Jaipur, salarieD,37602,262681,9.5,18,748.0,Car,72863,11547,N,No Default
C0050,Nitara Choudhury,18.0,M,Noida, salarieD,28380,102344,8.0,12,578.0,BIKE,20874,7332,N,Default
C1848,Sara Loke,29.0,M,Lucknow, salarieD,47550,307406,9.9,18,678.0,car,17087,17725,N,No Default
C2269,Nitya Saini,,M,Kolkata,Self-employed,120650,1440086,12.3,24,659.0,Suv,399468,48692,0,No Default
C3148,Nishith Kara,42.0,F,Mumbai,SALARIED,38587,219938,8.5,72,713.0,BikE,62571,2371,N,No Default
C1250,Biju Char,27.0,F,Nashik,Salaried,43457,648767,10.9,36,667.0,Suv,144321,15539,0,Default
C2516,Farhan Ganguly,34.0,F,Noida,Salaried ,57996,408226,10.5,24,691.0,c  ar,109415,13757,No,No Default
C1538,Damini Garg,29.0,F,Bhopal,Business,31934,153294,15.0,18,698.0,Bike,32814,7697,NO,Default
C0522,Arnav Warrior,28.0,M,Gurugram,Salaried,79231,445887,12.7,48,638.0,bike,48705,9325,0,No Default
C0220,Ishita Sarraf,34.0,F,Bengaluru,salaried,37093,469590,14.7,60,696.0,Car,127283,6543,N,No Default
C0726,Ela Bali,26.0,F,Jaipur,Goverment,38995,400911,12.5,12,,suv,116893,26626,no,No Default
C0977,Manjari Vasa,31.0,M, Patna ,Self-employed,60449,570769,8.8,36,640.0,car,57015,15526,NO,Default
C1545,Fateh Gupta,37.0,F,Pune,Self-employed,34104,128979,11.4,72,743.0,BIKE,29097,2000,YES,No Default
C2588,Miraya Dasgupta,19.0,M,Noida,Business ,25480,150189,12.6,24,672.0,Bike,29641,5655,NO,NO DEFAULT
C2018,Azad Butala,36.0,F,Delhi,salaried,61404,834370,13.8,72,673.0,S U V,213815,9808,No,Default
C0793, Shlok Sura ,31.0,F,Hyderabad, salarieD,65875,620506,,18,638.0,truck,139846,30548,NO,Default
C2252,Riya Sarraf,45.0,F,Patna,SALARIED,24333,303077,12.5,72,,CAR,73074,3593,N,No Default
C1409,Aarav Bhavsar,38.0,M,Surat,Business ,39884,241154,,48,714.0,BikE,29745,4756,No,No Default
C1192,Neelofar Kara,24.0,F,Bhopal,salaried,101086,880371,13.4,36,796.0,Suv,233006,20391,no,No Default
C2543,Gatik Gill,38.0,M,Surat,govt ,50627,596287,8.0,60,603.0,c ar,65558,9553,No,No Default
C2497,Jivika Sastry,29.0,F,Kolkata,bussiness,31786,352001,10.0,60,689.0,CAR,31972,5867,N,No Default
C1253,Ehsaan  Bhatt,21.0,M,Bhopal,Salaried,81118,503730,12.9,18,611.0,Bike,25735,29980,0,No Default
C2848,Ahana  Kade,35.0,Other,Bhopal,Salaried ,41444,217151,10.4,72,621.0,BikE,57687,2445,Yes,Default
C2578,Aniruddh Ramanathan,25.0,M,Delhi,Government,56147,516114,14.3,36,719.0,SUV,56648,14588,N,No Default
C0133,Divit Deo,29.0,F,Nagpur, salarieD,43861,172828,16.7,36,717.0,bike,19783,4961,YES,Default
C3098,Riaan Tailor,29.0,M,Lucknow,Self Employed,64784,288336,14.6,18,657.0, Bike ,38773,15888,N,No Default
C2944,Faiyaz D’Alia,37.0,F,Vadodara,govt ,77773,374882,11.7,18,695.0,bike,50025,20159,Y,Default
C1782,Ivan Khosla,46.0,M, Nagpur ,Business,35264,311317,14.4,24,722.0,CAR,92766,10417,NO,No Default
C0200,Charvi Raj,36.0,F,Kochi,Business ,54608,551403,11.3,18,696.0,CAR,42998,31436,no,Default
C2577,Aarush Thaker,18.0,M,Patna,SALARIED,41513,425608,11.8,12,749.0,Suv,43991,35553,1,No Default
C1332,Emir Sani,28.0,F, Nagpur ,Salaried,51364,238190,12.4,24,621.0,BIKE,27654,9860,N,Default
C1788,Adah Jaggi,25.0,F,Bengaluru,Salaried,65041,361034,10.7,30,772.0,BIKE,37043,11955,0,Default
C1385,Ivana Sampath,27.0,M,Hyderabad,self employed,58933,203787,13.4,30,801.0,BIKE,50420,5797,Y,No Default
C0188,Shray  Boase,32.0,F,Thane, salarieD,117999,1166720,9.9,12,722.0,CAR,348946,74894,NO,Default
C0097,Aayush Kulkarni,30.0,M,Hyderabad, salarieD,29911,382450,12.5,48,689.0,c ar,43781,7937,NO,Default
C0799,Arnav Bedi,43.0,M,Kolkata,Self employed,39805,579871,12.7,12,559.0,Suv,56898,49115,0,Default
C1055,Anya Shere,18.0,M,Kochi, salarieD,53410,563785,12.2,18,598.0,Car,89803,29544,yes,DEFAULT
C1516,Nirvaan Choudhary,30.0,F,Noida,,44347,478155,14.5,48,816.0,Suv,101767,8978,No,No Default
C0834,Dishani Sathe,28.0,F, Chennai , salarieD,97852,1632983,13.5,48,629.0,truck,321873,31002,No,Default
C0197,Nehmat Kant,28.0,F,Pune,Self Employed,52593,672598,8.6,18,650.0,c ar,45988,37805,0,No Default
C2513,Badal Char,37.0,M,Kolkata,Self-employed,92528,850776,11.9,24,549.0,SUV,131707,33526,no,no default
C3059,Stuvan Wali,33.0,F,Indore,Self  Employed,67786,421727,12.4,12,700.0,car,64738,33437,no,No Default
C0406,Mannat Kumer,29.0,F,Nashik,,61283,387713,8.6,36,808.0,BIKE,75612,9415,N,No Default
C2197,Romil Tiwari,22.0,F,Coimbatore,Salaried,15076,96812,10.1,24,788.0,BIKE,5471,4190,N,No Default
C2128,Kaira Sarna,29.0,M,Indore,STUDENT,50612,376091,9.9,24,605.0,SUV,95839,12833,0,Default
C1755,Kismat Korpal,23.0,M,Coimbatore,Self  Employed,74103,1349194,10.7,30,,TRUCK,117944,45433,No,Default
C0101,Dhanuk Swamy,27.0,M,Bhopal,self employed,45970,384135,10.7,24,723.0,car,84654,13813,N,No Default
C0755,Aaina Samra,36.0,F,Delhi,Self Employed,50666,228753,8.2,72,850.0,bike,33695,2931,YES,No Default
C2380,Zain Srivastava,31.0,F,Bhopal,salaried,25682,198527,13.2,30,644.0,Car,35493,6151,NO,Default
C2738,Ahana  Buch,49.0,M,Noida,bussiness,29483,211065,16.4,30,601.0,car,30889,6990,N,Default
C3096,Onkar Loyal,18.0,M,Kolkata,SALARIED,32387,122470,14.5,60,737.0,BIKE,14539,2059,N,Default
C3030,Dishani Rajan,28.0,F,Delhi, salarieD,48265,310333,10.6,72,834.0,Bike,48876,4016,Yes,No Default
C3123,hunar rau,35.0,M,VISAKHAPATNAM,,74233,635017,16.5,30,717.0,S U V,160847,18413,No,No Default
C2362,Nayantara Varty,31.0,F,Gurugram,Salaried ,45691,190177,12.1,24,619.0,Bike,48373,6623,N,No Default
C0051,Dhanush Zacharia,29.0,F,Indore,salaried,47726,411507,12.1,18,834.0,car,108688,18858,No,Default
C0209,Bhavin Chandra,30.0,F,Bengaluru,Business,69442,690745,14.3,30,709.0,S U V,166173,19986,0,Default
C0960,Bhavin Chana,26.0,M,Ahmedabad,SALARIED,35966,128550,14.0,36,623.0,BikE,35536,2945,No,Default
C0441,Veer Subramaniam,21.0,F,Coimbatore,Business,61376,810043,12.8,72,709.0,Suv,43285,12012,0,Default
C2209,Dhruv Ravi,26.0,M,Patna, salarieD,41886,476350,11.9,72,624.0,Car,109921,5694,NO,No Default
C0729,Trisha Tandon,18.0,F,Thane,Salaried ,51495,216354,12.4,48,750.0,BIKE,38659,4161,NO,No Default
C2777,Kimaya Jaggi,25.0,F,Patna,SALARIED,40711,692111,13.9,30,648.0,truck,194992,18873,No,No Default
C1499,Adira Kaur,40.0,F,Indore,SALARIED,49923,635821,14.2,30,701.0, CAR ,115274,19815,no,Default
C1776,Eshani Sankaran,27.0,F,Patna,Self-employed,101225,998635,8.2,36,700.0,c ar,168742,24942,Y,No Default
C2137,Vihaan Dhawan,21.0,M,Bhopal,Salaried,39592,447430,14.9,30,639.0,S U V,107786,13008,Yes,Default
C0568,Mannat Gade,18.0,F,Lucknow,Self  Employed,38015,317075,13.5,36,504.0,Car,28645,9093,NO,Default
C1219,Keya Dara,31.0,M,Hyderabad,SALARIED,84463,865372,14.6,60,696.0,CAR,135214,13946,no,No Default
C0707,Inaaya  Borah,19.0,F,Mumbai,salaried,43178,551421,10.1,24,488.0,car,151358,18352,NO,No Default
C1842,Mehul Kara,42.0,M,Ahmedabad, salarieD,39753,144451,13.4,36,674.0,Bike,29807,3611,Y,No Default
C2011,Kiaan Mann,28.0,M,Hyderabad,bussiness,24338,128705,15.2,24,646.0,bike,29578,4758,Y,No Default
C0931,Gokul Shan,32.0,F,Ahmedabad,salaried,45325,616077,10.1,30,768.0,SUV,38957,21180,yes,No Default
C0159,Aaryahi Dugar,27.0,M,Ahmedabad,,37795,230950,13.2,24,745.0,bike,43352,8848,NO,No Default
C0386,Keya Bora,,M,Nagpur,SALARIED,90352,914723,14.2,48,575.0,S U V,268515,15374,NO,No Default
C1770,Alia Agrawal,42.0,Other,Lucknow, salarieD,85027,1034716,15.1,30,700.0,c ar,116071,35245,N,Default
C2156,Divij Deo,25.0,F,Patna,Salaried,90730,717554,11.2,30,749.0,CAR,137091,21515,no,Default
C2510,Charvi Mangal,42.0,M,Noida,salaried,37192,500973,10.1,48,664.0,SUV,149861,8053,Yes,Default
C2042,Nirvi  Sankaran,27.0,M,Visakhapatnam,Govt,30620,327625,12.8,18,517.0,Suv,65495,16426,0,Default
C0025,Onkar Dey,33.0,M,Surat, salarieD,35877,385424,12.0,72,644.0,car,41095,5356,NO,No Default
C1914,Arnav Buch,46.0,F,Thane, salarieD,28689,218005,15.4,18,525.0,c ar,59329,10172,N,No Default
C1552,Arhaan Dube,36.0,Other,Ahmedabad,Salaried ,21857,106347,12.6,18,596.0,BikE,13686,5796,no,Default
C0958,Samarth Raman,42.0,F,Kolkata,Salaried,49466,462000,8.5,24,621.0,c ar,87535,16928,N,No Default
C2233,Sana Bhatt,25.0,M,Nashik,salaried,32479,239395,11.2,18,639.0,c ar,26708,13139,NO,Default
C3097,Vivaan Dani,,M,Nagpur,Self Employed,53321,663565,10.9,12,610.0,c ar,175903,45068,No,Default
C2852,Anahi Badami,21.0,F,Thane,salaried,34780,339571,,60,,c ar,38411,5566,NO, Default 
C1105,Nayantara Kadakia,39.0,M,Chennai,salaried,55063,429417,8.7,36,643.0,c ar,76859,10645,0,Default
C1527,Ehsaan Chandran,26.0,F,Pune,Salaried,44814,568351,12.9,72,618.0,car,100346,7338,No,No Default
C1765,Abram Cherian,33.0,Other,Patna,SALARIED,40346,245650,10.9,12,633.0,CAR,52401,17859,0,Default
C0273,Ishaan Tailor,27.0,M,Surat,Salaried,48896,491888,16.1,30,802.0,Car,98806,15212,N,No Default
C0436,Anika Bera,42.0,M,Nashik,salaried,50847,770462,11.5,48,689.0,SUV,151701,14373,N,No Default
C0710,Kavya Thakur,40.0,M, Jaipur ,Salaried,63373,812940,8.0,60,730.0, CAR ,172437,11529,1,Default
C2953,Shamik Batra,44.0,M,Delhi, salarieD,29345,141875,13.2,30,,bike,36115,3990,0,DEFAULT
C3181,Aradhya Jaggi,42.0,M,Vadodara,Govt,61332,743202,12.7,18,645.0,CAR,84502,41241,No,Default
C0795,Riaan Srinivasan,35.0,M,Nagpur,Self  Employed,18715,60471,11.9,18,686.0,BIKE,10247,3122,N,No Default
C2147,Ayesha Bhakta,30.0,M,Patna,Salaried ,15727,167013,9.2,24,764.0,suv,48591,5388,0,Default
C1208,Ayesha Dasgupta,38.0,M,Chennai,Self-employed,56600,407164,12.6,48,721.0, CAR ,110123,6968,NO,No Default
C0317,Aaryahi Borde,23.0,M,Indore,Salaried,27831,311772,12.9,30,732.0,car,61826,9406,no,Default
C2557,Damini Tank,37.0,F,Visakhapatnam,Self-employed,49627,359847,11.5,12,699.0,c ar,51933,28610,no,Default
C2331,Hansh Bhatia,33.0,M,Ahmedabad,Self  Employed,23682,99740,8.6,24,680.0,BikE,6174,4233,Y,No Default
C0503,Fateh Aggarwal,34.0,M,Nashik,Goverment,151188,529804,8.9,18,724.0,bike,91104,26541,0,No Default
C0315,Ahana  Venkatesh,37.0,M,Jaipur,salaried,40039,451549,14.0,48,633.0,Car,54357,9433,NO,Default
C2390,Mohanlal Kala,18.0,Other,Noida,Salaried,27975,350517,12.8,36,682.0,car,87364,8245,yes,No Default
C1387,Vivaan Bose,40.0,F,Bhopal,Salaried ,32475,206212,13.8,36,784.0,BikE,34044,5442,No,Default
C0772,Romil Issac,43.0,F,Surat,Salaried,69724,357379,12.6,48,627.0,BikE,23595,7830,YES,Default
C0021,Vidur Gaba,18.0,F,Vadodara,Self-employed,44466,355456,12.2,48,639.0,Car,62442,6849,No,No Default
C0035,Dhanush Dugar,,M,Nagpur, salarieD,86552,1303255,8.9,18,667.0,TRUCK,300547,60663,no,Default
C0909,Siya Basak,31.0,F,Delhi,bussiness,31214,175596,12.0,48,543.0,BIKE,23245,3554,No,Default
C0183,Rania Deep,23.0,F,Mumbai,SALARIED,39653,395450,14.2,12,713.0, Car ,39559,33868,No,Default
C3016,Nitara Korpal,36.0,F,Lucknow,Salaried,87628,685736,15.0,48,613.0,c ar,107515,13853,N,Default
C2812,Vivaan Johal,20.0,F,Chennai,Salaried ,57664,239120,9.5,36,586.0,BIKE,52185,5685,Yes,No Default
C1659,Indranil Sachar,50.0,F,Hyderabad,salaried,28759,112144,,60,640.0,BIKE,11809,2000,N,Default
C0850,Samaira Contractor,54.0,F,Gurugram, salarieD,76675,403159,12.1,72,650.0,bike,114120,4500,NO,no default
C2219,Shlok Baral,29.0,F,Gurugram,,35891,307302,12.0,72,595.0,Car,36600,4210,0,Default
C2079,Taran Garg,46.0,F, Jaipur , salarieD,73574,549952,10.9,72,727.0,CAR,53164,7651,1,No Default
C0995,Azad Babu,43.0,M,Indore,Government,45264,174027,11.5,48,624.0,Bike,41229,3084,N,Default
C0530,Samar Jain,31.0,M,Chennai,Salaried ,21605,114867,13.8,48,727.0,bike,22338,2193,0,Default
C1626,Ela Shetty,42.0,M,Bhopal,SALARIED,38903,480210,17.7,18,682.0,Car,109025,24271,no,No Default
C0645,Hridaan Chahal,50.0,M, Mumbai ,Salaried ,25954,204653,8.7,60,676.0,SUV,24726,3259,N,no default
C0701,Faiyaz Batta,35.0,F,Noida,Self  Employed,48698,654967,12.7,72,662.0,truck,105589,8599,0,Default
C2092,Aayush Rau,28.0,Other,Chennai,Self-employed,57172,862257,8.0,72,598.0,Truk,234903,9410,NO,No Default
C0314,Samaira Bajwa,28.0,M,Lucknow,Self Employed,43203,241490,11.5,72,699.0,BIKE,63894,2750,0, No Default 
C1149,Dharmajan Kata,35.0,F,Pune,Self-employed,31198,124527,13.6,36,620.0,BikE,25172,3135,NO,No Default
C0486,Ryan Keer,35.0,M,Indore,Salaried,72020,362500,15.9,36,635.0,BikE,53399,9951,no,No Default
C2489,Anay Yadav,35.0,M,Jaipur,,38775,488203,12.7,72,697.0,SUV,38093,7045,N,Default
C2857,Kaira Sheth,26.0,F,Kolkata,Salaried ,43131,261231,8.0,30,752.0,Bike,20426,8668,No,Default
C1251,Ojas Chaudhuri,23.0,F,Coimbatore,Goverment,43968,164877,12.3,18,621.0,Bike,33883,8172,yes,Default
C2186,Nishith Wali,27.0,M,Mumbai,Self Employed,59737,235078,12.2,36,559.0,BikE,30667,6370,NO,No Default
C0268,Inaaya  Barman,22.0,M,Gurugram,salaried,54967,466542,12.6,18,771.0,Car,23937,27687,0,No Default
C1817,Saira Gandhi,27.0,F,Jaipur,BUSINESS,41116,627024,16.4,72,596.0,SUV,135798,7941,Y,Default
C1339,Mehul Raju,32.0,M,Delhi,salaried,98033,573114,12.1,60,732.0,BikE,80256,9208,No,Default
C2432,Saksham Verma,34.0,F,Coimbatore,Government,49246,502847,11.1,60,778.0,Car,93954,7571,no,No Default
C0591,Romil Basu,43.0,F, Gurugram , salarieD,47803,303630,,12,850.0,BikE,21637,26624,0, Default 
C2383,Anvi Malhotra,45.0,M,Bhopal,BUSINESS,57880,323535,14.2,60,704.0, BIKE ,71615,4794,yes,Default
C2874,Mahika De,,M,Lucknow,Business,46415,395289,11.2,60,632.0, c ar ,107844,5327,No,Default
C0531,Nitara Suri,24.0,M,Thane,Salaried ,98787,435494,11.4,60,711.0,BikE,97012,6284,0,No Default
C2621,Darshit Manda,31.0,M,Thane,Salaried,39535,507195,12.9,18,685.0,c ar,63889,27805,no,Default
C0617,Rania Kashyap,40.0,F,Ahmedabad, salarieD,49411,214505,11.4,18,568.0,BikE,13318,12451,0,Default
C0946,Divij Rajan,24.0,M,Kolkata,Business ,35314,135527,8.6,60,634.0,Bike,17637,2133,N,No  Default
C0545,Dhanush Kulkarni,37.0,F,Vadodara,,28922,370145,15.8,24,704.0,CAR,24841,16660,N,No Default
C3146,Vaibhav Varty,39.0,M,Bhopal,Goverment,38134,194891,8.7,18,652.0,BIKE,45721,9008,0,Default
C2698,Trisha Babu,46.0,M,Surat,bussiness,37440,237225,11.9,24,687.0,Bike,68224,7879,N,No Default
C3101,Nirvaan Viswanathan,18.0,F,Bengaluru,Salaried,35499,427202,15.5,48,787.0,car,86596,8195,N,Default
C1046,Pranay Bhagat,33.0,M,Bengaluru,SALARIED,50781,658856,10.6,12,650.0,Suv,193682,42873,N,Default
C0499,Shamik Hora,28.0,M,Visakhapatnam,Self-employed,39585,141960,8.3,60,637.0,Bike,35429,2000,YES,No Default
C1441,Ahana  Dayal,33.0,F,Chennai,SALARIED,39527,507205,10.3,30,645.0,car,97686,15056,N,Default
C0517,Abram  Lad,27.0,M,Patna,,55291,520335,16.3,48,571.0, c ar ,156042,8826,yes,No Default
C1425,Urvi Kala,33.0,F,Visakhapatnam,self employed,51991,669119,14.8,72,599.0,c ar,70693,9541,No,No Default
C1473,Misha Kalita,18.0,F,Kolkata,Self employed,34678,376470,13.3,72,700.0,c ar,110386,4187,N,No Default
C2530,Neysa Dugar,43.0,F,Delhi,salaried,42004,460373,15.8,30,693.0,CAR,94590,14119,NO,No Default
C2987,Aaina  Bava,47.0,F,Delhi,govt ,30863,204158,11.7,60,850.0, car ,19768,3432,Y,No Default
C1260,Divit Yogi,32.0,F,Pune, salarieD,30642,147059,11.5,18,757.0,BikE,28340,7353,Yes,No Default
C0948,Jayant Taneja,35.0,M,Jaipur,Self Employed,54299,451985,10.6,18,702.0,CAR,37324,25478,No,Default
C0379,Vanya Solanki,38.0,M,Indore,Salaried,26955,250842,11.4,72,695.0,CAR,55048,3029,N,Default
C1107,Madhup Gour,43.0,M,Visakhapatnam,BUSINESS,41987,529399,13.6,60,535.0,Car,39050,9283,N, Default 
C3103,Pari Singh,,Other,Jaipur,Self-employed,32695,210594,16.7,36,691.0,CAR,19555,6192,NO,Default
C2477,Ela Kumar,25.0,F,Jaipur,Salaried,85134,381514,13.3,48,676.0,Bike,29458,8309,N,No Default
C1328,Raghav Johal,42.0,F,Noida,SALARIED,47016,582405,11.4,12,550.0,car,109076,43940,1,No Default
C1806, Purab Hayre ,38.0,M,Hyderabad,salaried,42876,252252,,30,654.0,bike,40044,8240,N,No Default
C3156,Anahita Lall,44.0,M,Lucknow,Self employed,22799,121538,10.7,24,707.0,BikE,15338,4898,NO,Default
C2897,Drishya Tak,29.0,M,Nagpur,Salaried ,43346,271276,13.9,24,702.0,bike,54292,10297,no,Default
C2322,Purab Kapur,,M,Mumbai,Business,44603,158753,9.7,72,644.0,Bike,46184,2000,yes,No Default
C2961,Samar Kumer,39.0,M,Kochi,Government,25886,199666,13.8,60,661.0,suv,49481,2848,1,No Default
C2529,Saanvi Rastogi,22.0,M,Surat,SALARIED,42500,470339,13.3,48,615.0,Car,79881,9216,0,Default
C2114,Lagan Banik,27.0,M,Gurugram, salarieD,15803,95465,14.2,72,501.0,Bike,5255,2000,N,Default
C2600,Azad Kala,30.0,F,Nagpur, salarieD,88846,1081778,12.1,36,587.0,c ar,229057,26552,Y,Default
C1972,Saanvi Zachariah,22.0,M,Nagpur,Salaried ,34004,171696,14.9,60,581.0,BikE,9256,3110,Yes,Default
C1041,Damini Shukla,18.0,F,Lucknow,,14566,79723,11.6,12,701.0,BIKE,5000,6949,YES,Default
C2198,Zoya Tripathi,25.0,M,Thane,Salaried,47992,681936,,60,783.0,suv,107270,10669,Yes,No Default
C0552,Ira Sehgal,35.0,M,Ahmedabad,Salaried ,61460,639721,15.2,18,630.0,CAR,116956,33456,N,Default
C0501,Lavanya Ratti,28.0,M,Delhi,Salaried ,48828,437902,11.2,30,693.0,SUV,59406,14029,N,No Default
C0232,Rasha Bala,26.0,M,Kolkata,Salaried,78484,418099,10.8,36,571.0,bike,36836,11734,No,Default
C3065,Shlok Tara,18.0,F, Noida ,,39023,222899,11.5,60,747.0,BikE,48358,3243,yes,Default
C1096,Aarush Kota,22.0,M,Ahmedabad,Self-employed,52674,881104,11.2,60,538.0,truck,176095,13066,1,Default
C0087,Drishya Balan,50.0,M,Bhopal,Govt,45719,143447,13.1,18,754.0,BIKE,10104,8378,0,Default
C2308,Romil Wason,43.0,M,Mumbai,salaried,64230,495895,11.4,72,677.0,car,128663,5681,No,No Default
C0174,Miraan Singh,49.0,F,Ahmedabad,Self-employed,27802,122094,14.0,12,655.0,BikE,13123,10352,No,Default
C0669,Darshit Chaudhuri,42.0,F,Noida,Self Employed,41908,479694,9.5,18,671.0,SUV,141838,20552,Y,No Default
C0377,Samaira Gour,31.0,F,Gurugram,bussiness,36747,466598,8.0,72,671.0,c ar,76720,5848,1,No Default
C0288,Arhaan Sidhu,37.0,F,Coimbatore,Self  Employed,44284,454340,10.2,36,647.0,car,39896,12686,NO,Default
C3004,Hridaan Sarraf,51.0,M,Patna, salarieD,65128,730725,13.7,18,759.0,truck,205203,33195,N,Default
C2666, Ishita Kadakia ,42.0,M, Kochi ,BUSINESS,38716,404830,12.8,24,605.0,car,39607,17165,No,no default
C0312,Hunar Tara,36.0,M,Kolkata,,40370,215881,9.9,18,680.0,BIKE,34921,11048,N,Default
C3122,Vritika Gandhi,46.0,F,Kolkata,Government,67811,457820,10.1,36,652.0,Car,110182,10631,0,No Default
C3152,Badal Vaidya,24.0,F,Delhi,Salaried ,92869,537201,12.2,36,654.0,Bike,114131,13185,no,No Default
C0034,Mehul Sharaf,24.0,F,Lucknow,Self employed,31172,399346,13.9,60,653.0,CAR,82977,6005,0,Default
C1310,Bhamini Dube,42.0,F,Surat,self employed,85886,1002722,11.9,72,663.0,CAR,120360,13713,No,Default
C2963,Sahil Iyengar,23.0,M,Lucknow,Salaried ,58510,216496,13.9,30,665.0,Bike,11365,7788,no,Default
C0364, Zara Cherian ,33.0,M,Nagpur,self employed,31154,360190,11.6,12,675.0,CAR,24574,31212,N,Default
C2853,Yakshit Chatterjee,39.0,M,Gurugram,Salaried,70396,485730,12.1,60,680.0,Car,85097,7485,no,No  Default
C1505,Adah De,27.0,F,Nashik,Self Employed,51391,762367,10.6,60,626.0,suv,72712,12712,0,Default
C1885,Mahika Sethi,31.0,F,Kochi,Salaried,36268,276288,12.4,18,579.0,CAR,47042,14315,No,No Default
C1898,Shray Sachdeva,29.0,F,Noida,bussiness,22630,325672,10.8,18,618.0,Suv,52549,16812,N,Default
C2923,Raghav Raman,41.0,F,Surat,SALARIED,46311,334671,12.7,72,,Suv,31650,4743,N,No Default
C0102,Myra Madan,37.0,F,Bhopal, salarieD,86087,400349,8.1,30,597.0,BIKE,113051,10352,Yes,Default
C3010,Rania Sarin,55.0,M,Delhi,Salaried ,38603,137454,10.4,48,739.0,bike,14124,2836,No,Default
C3167,Ranbir Shan,24.0,M,Surat, salarieD,26566,221779,11.4,72,802.0,Car,39791,2815,NO,No Default
C2262,Mannat Bath,30.0,M,Thane,Self-employed,66534,411169,15.5,18,643.0,BIKE,116181,18928,0,No Default
C2612,Riaan Sachdeva,40.0,F,Jaipur,Business ,64567,341100,9.4,72,671.0,BIKE,45169,4496,N,Default
C1161,Farhan Soni,18.0,M,Jaipur,Salaried ,59373,239444,13.3,12,696.0,bike,23500,20388,N,Default
C1276,Anya Mani,18.0,M,Nashik,Goverment,42074,202448,14.4,18,529.0,BikE,15919,11854,N,Default
C2118,Taran Chahal,31.0,F,Bengaluru,self employed,39223,131399,9.8,72,693.0,bike,37618,2000,no,Default
C0112,Abram Dutta,40.0,M,Pune,Student,82822,899251,8.4,30,689.0,c ar,122679,28060,NO,Default
C2858,Vanya Deo,33.0,M,Pune,Govt,60634,483889,9.1,12,610.0,c ar,96996,35175,1,Default
C0913,Kimaya Khare,32.0,M,Gurugram,Student,51254,328418,11.0,60,556.0,c ar,29303,5533,0,Default
C0342,Piya Iyer,44.0,M,Coimbatore,Self Employed,84328,707025,11.7,72,620.0,CAR,90360,9566,NO,No Default
C1302,Jayant Som,31.0,M,Mumbai,Student,33487,206421,13.0,30,529.0,c ar,57322,5616,no,no default
C1065,Faiyaz Bhat,24.0,Other,Nagpur, salarieD,31451,361964,11.7,48,632.0,Car,63869,6936,0,Default
C1995,Zoya Balasubramanian,18.0,M,Jaipur, salarieD,100127,461205,9.4,18,799.0,BikE,30110,26200,NO,No Default
C2076,Kabir Bhatnagar,46.0,M,Hyderabad,self employed,12000,71103,10.0,72,733.0,BikE,5000,2000,No,No Default
C3013,Saanvi Sathe,26.0,M,Gurugram,salaried,44126,240684,10.5,60,850.0,BIKE,30112,3878,0,Default
C2341,Samar Karpe,21.0,M,Patna,Self  Employed,105137,542878,11.7,12,666.0,Bike,80765,43015,No,Default
C1299,Pihu Rout,18.0,M,Thane,Self employed,23211,78889,14.6,24,742.0,Bike,18162,2899,N,No Default
C2378,Gatik Lanka,24.0,F,Hyderabad, salarieD,55500,309142,10.8,18,784.0,bike,86929,13678,NO,No Default
C0572,Ritvik Wali,19.0,F,Nagpur, salarieD,35910,384477,13.1,36,738.0,Car,98459,8985,yes,No Default
C0901,Mishti Chaudhari,40.0,M,Coimbatore,,30723,220519,11.6,18,574.0,c ar,26808,12010,No,Default
C3051,Ojas Roy,18.0,F,Jaipur,Salaried,120905,502954,9.4,72,718.0,Bike,38341,7059,YES,Default
C1585,Rania Ramesh,18.0,M,Bengaluru,BUSINESS,39305,149688,11.8,18,676.0,BIKE,23421,7842,No,Default
C1618,Kiaan Randhawa,24.0,M,Thane,Self  Employed,58248,717784,10.0,36,749.0,SUV,184631,16290,no,Default
C2385,Lavanya Chakrabarti,36.0,M,Noida,BUSINESS,48526,521030,,18,721.0,TRUCK,143749,22888,No,default
C2582,Taimur Thaman,40.0,M,Chennai,Business ,62164,394579,10.0,48,605.0,BikE,107419,6580,NO,Default
C2928,Jayan Tara,22.0,F,Hyderabad,BUSINESS,25162,341897,10.9,60,676.0,Suv,92094,4617,No,Default
C1883,Jivin Karpe,44.0,M,Delhi,Salaried ,60463,398249,13.1,24,619.0,Car,62860,15805,0,Default
C1928,Vritika Wali,18.0,M,Bhopal,bussiness,53202,683114,11.1,18,763.0,CAR,60001,38459,Yes,No Default
C2661,Kartik  Vaidya,30.0,M, Pune ,Self  Employed,47342,183533,14.9,60,614.0,Bike,31853,2904,yes,Default
